,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,StroopNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,ColorTime,RespOnset,AccCount,subject,StimRep,Sequential
100,100,SCTResp,1,101,20,100,1,1,0,3,2,2,2,n,3,m,0,495,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,46,2,0
101,101,SCTResp,1,102,21,101,1,1,0,4,3,2,1,z,1,z,1,419,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,46,2,0
102,102,SCTRespITI,1,103,22,102,1,0,1,2,5,1,6,m,4,,0,1,419,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,2,1
103,103,SCTResp,1,104,23,103,1,1,0,4,3,2,2,n,3,m,0,573,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,46,2,2
104,104,SCTResp,1,105,24,104,1,0,1,3,2,1,14,n,3,m,0,607,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,46,2,1
105,105,SCTResp,1,106,25,105,1,1,0,4,3,2,1,z,1,z,1,579,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,46,2,2
106,106,SCTRespITI,1,107,26,106,1,1,0,4,7,2,4,m,4,,0,1,579,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,2,0
107,107,SCTResp,1,108,27,107,1,0,1,1,4,1,14,n,3,m,0,553,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,46,2,1
108,108,SCTResp,1,109,28,108,1,1,0,1,4,2,3,x,2,x,1,630,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,46,2,2
109,109,SCTResp,1,110,29,109,1,0,1,2,5,1,14,n,3,m,0,595,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,46,2,1
110,110,SCTResp,1,111,30,110,1,0,1,1,0,1,14,n,3,m,0,448,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,46,2,0
111,111,SCTRespITI,1,112,31,111,1,0,1,4,7,1,6,m,4,,0,0,448,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,2,0
112,112,SCTResp,1,113,32,112,1,1,0,2,5,2,1,z,1,z,1,516,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,46,2,2
113,113,SCTRespITI,1,114,33,113,1,1,0,3,6,2,4,m,4,,0,1,516,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,2,0
114,114,SCTResp,1,115,34,114,1,0,1,2,1,1,12,z,1,z,1,428,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,46,2,1
115,115,SCTRespITI,1,116,35,115,1,1,0,1,4,2,4,m,4,,0,1,428,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,2,2
116,116,SCTResp,1,117,36,116,1,1,0,4,3,2,1,z,1,z,1,433,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,46,2,0
117,117,SCTResp,1,118,37,117,1,0,1,3,2,1,10,x,2,x,1,729,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,46,2,1
118,118,SCTResp,1,119,38,118,1,0,1,2,1,1,6,m,4,m,1,622,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,46,2,0
119,119,SCTResp,1,120,39,119,1,0,1,1,0,1,10,x,2,x,1,614,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,46,2,0
120,120,SCTResp,1,121,40,120,1,0,1,2,1,1,10,x,2,x,1,658,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,46,2,0
121,121,SCTResp,1,122,41,121,1,1,0,3,6,2,1,z,1,z,1,597,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,46,2,2
122,122,SCTResp,1,123,42,122,1,1,0,3,2,2,4,m,4,m,1,405,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,46,2,0
123,123,SCTResp,1,124,43,123,1,0,1,4,3,1,12,z,1,z,1,113,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,46,2,1
124,124,SCTResp,1,125,44,124,1,1,0,3,6,2,4,m,4,m,1,620,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,46,2,2
125,125,SCTResp,1,126,45,125,1,1,0,4,7,2,2,n,3,n,1,569,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,46,2,0
126,126,SCTResp,1,127,46,126,1,1,0,1,0,2,4,m,4,m,1,461,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,46,2,0
127,127,SCTResp,1,128,47,127,1,1,0,4,3,2,3,x,2,x,1,436,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,46,2,0
128,128,SCTResp,1,129,48,128,1,1,0,2,1,2,4,m,4,m,1,644,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,46,2,0
129,129,SCTResp,1,130,49,129,1,0,1,4,3,1,14,n,3,n,1,599,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,46,2,1
130,130,SCTResp,1,131,50,130,1,0,1,2,5,1,10,x,2,x,1,573,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,46,2,0
131,131,SCTRespITI,1,132,51,131,1,1,0,2,1,2,2,n,3,0,0,573,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,46,2,2
132,132,SCTResp,1,133,52,132,1,1,0,3,6,2,2,n,3,n,1,440,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,46,2,0
133,133,SCTResp,1,134,53,133,1,1,0,1,4,2,3,x,2,x,1,368,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,46,2,0
134,134,SCTResp,1,135,54,134,1,0,1,4,7,1,14,n,3,n,1,552,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,46,2,1
135,135,SCTResp,1,136,55,135,1,0,1,2,5,1,14,n,3,n,1,528,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,46,2,0
136,136,SCTResp,1,137,56,136,1,1,0,3,2,2,3,x,2,x,1,593,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,46,2,2
137,137,SCTResp,1,138,57,137,1,1,0,2,1,2,1,z,1,z,1,492,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,46,2,0
138,138,SCTResp,1,139,58,138,1,0,1,3,2,1,10,x,2,x,1,536,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,46,2,1
139,139,SCTResp,1,140,59,139,1,1,0,2,1,2,4,m,4,m,1,728,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,46,2,2
140,140,SCTResp,1,141,60,140,1,0,1,1,0,1,6,m,4,m,1,641,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,46,2,1
141,141,SCTResp,1,142,61,141,1,1,0,2,5,2,2,n,3,n,1,476,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,46,2,2
142,142,SCTResp,1,143,62,142,1,0,1,1,0,1,10,x,2,x,1,572,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,46,2,1
143,143,SCTResp,1,144,63,143,1,0,1,1,4,1,6,m,4,m,1,568,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,46,2,0
144,144,SCTResp,1,145,64,144,1,0,1,3,6,1,6,m,4,m,1,560,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,46,2,0
145,145,SCTResp,1,146,65,145,1,0,1,2,1,1,14,n,3,n,1,652,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,46,2,0
146,146,SCTResp,1,147,66,146,1,0,1,4,3,1,6,m,4,m,1,579,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,46,2,0
147,147,SCTResp,1,148,67,147,1,0,1,3,6,1,6,m,4,m,1,503,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,46,2,0
148,148,SCTResp,1,149,68,148,1,0,1,2,5,1,12,z,1,z,1,545,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,46,2,0
149,149,SCTResp,1,150,69,149,1,1,0,3,2,2,1,z,1,z,1,366,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,46,2,2
150,150,SCTResp,1,151,70,150,1,0,1,2,1,1,12,z,1,z,1,445,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,46,2,1
151,151,SCTResp,1,152,71,151,1,0,1,3,6,1,14,n,3,n,1,520,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,46,2,0
152,152,SCTResp,1,153,72,152,1,0,1,4,7,1,14,n,3,n,1,507,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,46,2,0
153,153,SCTResp,1,154,73,153,1,1,0,1,4,2,3,x,2,x,1,629,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,46,2,2
154,154,SCTResp,1,155,74,154,1,0,1,4,7,1,10,x,2,x,1,595,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,46,2,1
155,155,SCTResp,1,156,75,155,1,0,1,3,2,1,10,x,2,x,1,502,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,46,2,0
156,156,SCTResp,1,157,76,156,1,0,1,4,7,1,10,x,2,x,1,602,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,46,2,0
157,157,SCTResp,1,158,77,157,1,0,1,1,4,1,12,z,1,z,1,441,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,46,2,0
158,158,SCTResp,1,159,78,158,1,0,1,1,0,1,6,m,4,m,1,685,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,46,2,0
159,159,SCTResp,1,160,79,159,1,1,0,3,2,2,3,x,2,x,1,377,0,482123,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,46,2,2
0,0,SCTResp,1,1,0,0,0,1,0,1,4,2,1,z,1,z,1,377,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,47,0,0
1,1,SCTResp,1,2,1,1,0,0,1,2,1,1,6,m,4,m,1,487,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,47,2,1
2,2,SCTResp,1,3,2,2,0,0,1,2,5,1,10,x,2,n,0,507,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,47,2,0
3,3,SCTResp,1,4,3,3,0,0,1,1,0,1,14,n,3,n,1,443,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,47,2,0
4,4,SCTResp,1,5,4,4,0,1,0,1,4,2,4,m,4,m,1,366,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,47,2,2
5,5,SCTResp,1,6,5,5,0,0,1,4,7,1,10,x,2,n,0,442,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,47,2,1
6,6,SCTResp,1,7,6,6,0,1,0,1,0,2,3,x,2,x,1,533,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,47,2,2
7,7,SCTResp,1,8,7,7,0,0,1,4,7,1,6,m,4,m,1,692,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,47,2,1
8,8,SCTResp,1,9,8,8,0,1,0,2,5,2,1,z,1,z,1,564,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,47,2,2
9,9,SCTResp,1,10,9,9,0,1,0,3,2,2,2,n,3,n,1,359,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,47,2,0
10,10,SCTResp,1,11,10,10,0,0,1,4,3,1,6,m,4,m,1,532,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,47,2,1
11,11,SCTResp,1,12,11,11,0,1,0,4,7,2,4,m,4,m,1,366,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,47,2,2
12,12,SCTResp,1,13,12,12,0,0,1,1,4,1,6,m,4,m,1,441,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,47,2,1
13,13,SCTResp,1,14,13,13,0,0,1,4,3,1,14,n,3,z,0,550,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,47,2,0
14,14,SCTResp,1,15,14,14,0,0,1,2,1,1,10,x,2,x,1,495,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,47,2,0
15,15,SCTResp,1,16,15,15,0,1,0,3,6,2,3,x,2,x,1,490,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,47,2,2
16,16,SCTResp,1,17,16,16,0,1,0,1,0,2,2,n,3,n,1,393,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,47,2,0
17,17,SCTResp,1,18,17,17,0,1,0,2,1,2,2,n,3,x,0,617,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,47,2,0
18,18,SCTResp,1,19,18,18,0,0,1,1,0,1,14,n,3,n,1,447,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,47,2,1
19,19,SCTResp,1,20,19,19,0,0,1,2,5,1,12,z,1,z,1,583,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,47,2,0
20,20,SCTResp,1,21,20,20,0,1,0,4,7,2,3,x,2,n,0,467,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,47,2,2
21,21,SCTResp,1,22,21,21,0,1,0,3,2,2,2,n,3,n,1,602,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,47,2,0
22,22,SCTResp,1,23,22,22,0,0,1,2,5,1,14,n,3,x,0,416,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,47,2,1
23,23,SCTResp,1,24,23,23,0,1,0,4,7,2,4,m,4,m,1,357,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,47,2,2
24,24,SCTResp,1,25,24,24,0,0,1,2,1,1,6,m,4,m,1,501,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,47,2,1
25,25,SCTResp,1,26,25,25,0,1,0,4,3,2,3,x,2,x,1,710,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,47,2,2
26,26,SCTResp,1,27,26,26,0,1,0,4,7,2,3,x,2,x,1,577,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,47,1,0
27,27,SCTResp,1,28,27,27,0,1,0,1,4,2,2,n,3,n,1,544,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,47,2,0
28,28,SCTResp,1,29,28,28,0,0,1,1,0,1,12,z,1,z,1,502,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,47,2,1
29,29,SCTResp,1,30,29,29,0,1,0,3,2,2,2,n,3,n,1,452,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,47,2,2
30,30,SCTResp,1,31,30,30,0,0,1,4,3,1,12,z,1,z,1,460,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,47,2,1
31,31,SCTResp,1,32,31,31,0,0,1,3,6,1,14,n,3,n,1,505,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,47,2,0
32,32,SCTResp,1,33,32,32,0,1,0,4,7,2,4,m,4,n,0,711,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,47,2,2
33,33,SCTResp,1,34,33,33,0,1,0,3,6,2,4,m,4,m,1,491,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,47,2,0
34,34,SCTResp,1,35,34,34,0,1,0,3,6,2,1,z,1,z,1,495,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,47,2,0
35,35,SCTResp,1,36,35,35,0,0,1,1,4,1,12,z,1,z,1,603,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,47,2,1
36,36,SCTResp,1,37,36,36,0,0,1,2,1,1,6,m,4,n,0,726,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,47,2,0
37,37,SCTResp,1,38,37,37,0,0,1,3,2,1,10,x,2,z,0,719,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,47,2,0
38,38,SCTResp,1,39,38,38,0,1,0,2,1,2,4,m,4,m,1,404,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,47,2,2
39,39,SCTResp,1,40,39,39,0,1,0,1,0,2,4,m,4,m,1,460,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,47,2,0
40,40,SCTResp,1,41,40,40,0,0,1,2,1,1,12,z,1,z,1,513,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,47,2,1
41,41,SCTResp,1,42,41,41,0,0,1,1,0,1,10,x,2,x,1,581,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,47,2,0
42,42,SCTResp,1,43,42,42,0,1,0,1,4,2,1,z,1,z,1,434,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,47,2,2
43,43,SCTResp,1,44,43,43,0,1,0,3,2,2,1,z,1,z,1,378,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,47,2,0
44,44,SCTResp,1,45,44,44,0,1,0,2,1,2,2,n,3,n,1,387,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,47,2,0
45,45,SCTResp,1,46,45,45,0,1,0,2,5,2,4,m,4,m,1,393,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,47,2,0
46,46,SCTResp,1,47,46,46,0,0,1,4,3,1,10,x,2,z,0,570,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,47,2,1
47,47,SCTResp,1,48,47,47,0,0,1,3,2,1,12,z,1,x,0,537,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,47,2,0
48,48,SCTResp,1,49,48,48,0,0,1,3,6,1,12,z,1,z,1,497,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,47,1,0
49,49,SCTResp,1,50,49,49,0,0,1,3,2,1,6,m,4,n,0,783,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,47,2,0
50,50,SCTResp,1,51,50,50,0,1,0,4,3,2,1,z,1,z,1,411,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,47,2,2
51,51,SCTResp,1,52,51,51,0,1,0,1,4,2,1,z,1,z,1,467,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,47,2,0
52,52,SCTResp,1,53,52,52,0,1,0,2,5,2,3,x,2,x,1,443,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,47,2,0
53,53,SCTResp,1,54,53,53,0,0,1,4,7,1,12,z,1,z,1,688,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,47,2,1
54,54,SCTResp,1,55,54,54,0,0,1,3,6,1,14,n,3,n,1,571,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,47,2,0
55,55,SCTResp,1,56,55,55,0,1,0,4,7,2,2,n,3,n,1,587,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,47,2,2
56,56,SCTResp,1,57,56,56,0,1,0,2,5,2,3,x,2,x,1,634,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,47,2,0
57,57,SCTResp,1,58,57,57,0,0,1,4,3,1,6,m,4,m,1,513,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,47,2,1
58,58,SCTResp,1,59,58,58,0,0,1,3,6,1,14,n,3,x,0,520,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,47,2,0
59,59,SCTResp,1,60,59,59,0,0,1,1,0,1,6,m,4,n,0,502,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,47,2,0
60,60,SCTResp,1,61,60,60,0,0,1,1,4,1,12,z,1,z,1,501,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,47,2,0
61,61,SCTResp,1,62,61,61,0,1,0,3,2,2,1,z,1,z,1,516,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,47,2,2
62,62,SCTResp,1,63,62,62,0,1,0,2,1,2,3,x,2,x,1,393,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,47,2,0
63,63,SCTResp,1,64,63,63,0,0,1,3,6,1,12,z,1,z,1,474,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,47,2,1
64,64,SCTResp,1,65,64,64,0,0,1,1,0,1,14,n,3,n,1,555,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,47,2,0
65,65,SCTResp,1,66,65,65,0,0,1,1,4,1,10,x,2,x,1,583,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,47,2,0
66,66,SCTResp,1,67,66,66,0,1,0,3,2,2,4,m,4,m,1,650,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,47,2,2
67,67,SCTResp,1,68,67,67,0,0,1,4,3,1,14,n,3,x,0,543,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,47,2,1
68,68,SCTResp,1,69,68,68,0,0,1,2,1,1,14,n,3,n,1,450,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,47,2,0
69,69,SCTResp,1,70,69,69,0,0,1,2,5,1,10,x,2,x,1,704,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,47,2,0
70,70,SCTResp,1,71,70,70,0,1,0,4,7,2,1,z,1,z,1,618,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,47,2,2
71,71,SCTResp,1,72,71,71,0,1,0,2,5,2,1,z,1,z,1,389,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,47,2,0
72,72,SCTResp,1,73,72,72,0,0,1,3,6,1,6,m,4,z,0,618,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,47,2,1
73,73,SCTResp,1,74,73,73,0,1,0,3,2,2,3,x,2,x,1,611,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,47,2,2
74,74,SCTResp,1,75,74,74,0,1,0,1,0,2,2,n,3,n,1,344,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,47,2,0
75,75,SCTResp,1,76,75,75,0,1,0,1,4,2,3,x,2,x,1,513,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,47,2,0
76,76,SCTResp,1,77,76,76,0,1,0,4,3,2,2,n,3,n,1,500,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,47,2,0
77,77,SCTResp,1,78,77,77,0,0,1,3,6,1,10,x,2,m,0,737,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,47,2,1
78,78,SCTResp,1,79,78,78,0,0,1,4,3,1,10,x,2,x,1,529,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,62,47,2,0
79,79,SCTResp,1,80,79,79,0,1,0,2,5,2,4,m,4,m,1,402,0,32925,1.51E+12,1.51E+12,1.51E+12,1.51E+12,63,47,2,2
80,80,SCTResp,1,81,0,80,1,0,1,2,1,1,6,m,4,m,1,474,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,47,0,0
81,81,SCTResp,1,82,1,81,1,1,0,3,2,2,2,n,3,n,1,385,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,47,2,2
82,82,SCTResp,1,83,2,82,1,1,0,2,5,2,2,n,3,n,1,369,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,47,2,0
83,83,SCTResp,1,84,3,83,1,0,1,1,4,1,6,m,4,m,1,566,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,47,2,1
84,84,SCTResp,1,85,4,84,1,1,0,1,0,2,1,z,1,z,1,355,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,47,2,2
85,85,SCTResp,1,86,5,85,1,0,1,2,5,1,12,z,1,z,1,507,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,47,2,1
86,86,SCTResp,1,87,6,86,1,1,0,1,0,2,2,n,3,n,1,544,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,47,2,2
87,87,SCTResp,1,88,7,87,1,1,0,2,5,2,1,z,1,z,1,437,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,47,2,0
88,88,SCTResp,1,89,8,88,1,0,1,2,1,1,12,z,1,z,1,411,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,47,2,1
89,89,SCTResp,1,90,9,89,1,1,0,3,6,2,3,x,2,n,0,619,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,47,2,2
90,90,SCTResp,1,91,10,90,1,0,1,3,2,1,6,m,4,m,1,463,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,47,2,1
91,91,SCTResp,1,92,11,91,1,0,1,1,0,1,12,z,1,z,1,578,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,47,2,0
92,92,SCTResp,1,93,12,92,1,0,1,2,1,1,10,x,2,n,0,510,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,47,2,0
93,93,SCTResp,1,94,13,93,1,0,1,4,7,1,10,x,2,x,1,588,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,47,2,0
94,94,SCTResp,1,95,14,94,1,0,1,4,3,1,12,z,1,z,1,535,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,47,2,0
95,95,SCTResp,1,96,15,95,1,1,0,4,7,2,3,x,2,x,1,522,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,47,2,2
96,96,SCTResp,1,97,16,96,1,0,1,2,5,1,14,n,3,n,1,605,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,47,2,1
97,97,SCTResp,1,98,17,97,1,0,1,1,4,1,10,x,2,x,1,513,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,47,2,0
98,98,SCTResp,1,99,18,98,1,0,1,1,0,1,10,x,2,x,1,521,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,47,1,0
99,99,SCTResp,1,100,19,99,1,1,0,3,6,2,4,m,4,m,1,563,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,47,2,2
100,100,SCTResp,1,101,20,100,1,1,0,4,3,2,1,z,1,z,1,552,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,47,2,0
101,101,SCTResp,1,102,21,101,1,0,1,3,2,1,14,n,3,n,1,579,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,47,2,1
102,102,SCTResp,1,103,22,102,1,0,1,1,4,1,14,n,3,n,1,452,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,47,2,0
103,103,SCTResp,1,104,23,103,1,0,1,2,5,1,10,x,2,z,0,781,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,47,2,0
104,104,SCTResp,1,105,24,104,1,0,1,4,7,1,6,m,4,n,0,690,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,47,2,0
105,105,SCTResp,1,106,25,105,1,1,0,3,2,2,2,n,3,n,1,332,0,440098,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,47,2,2
