,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,StimType
37,37,APResp,2,38,37,37,0,1,0,2,s,2,k,0,580,2,5938,1.49E+12,1.49E+12,1.49E+12,21,42,2,2
38,38,APResp,2,39,38,38,0,1,0,3,k,3,k,1,606,1,5938,1.49E+12,1.49E+12,1.49E+12,22,42,2,3
39,39,APRespITI,2,40,39,39,0,1,0,1,a,1,0,0,606,0,5938,1.49E+12,1.49E+12,1.49E+12,22,42,2,1
40,40,APResp,2,41,40,40,0,0,1,8,a,1,a,1,602,1,5938,1.49E+12,1.49E+12,1.49E+12,23,42,2,2
41,41,APResp,2,42,41,41,0,1,0,1,a,1,a,1,714,1,5938,1.49E+12,1.49E+12,1.49E+12,24,42,2,1
42,42,APResp,2,43,42,42,0,1,0,3,k,3,a,0,670,2,5938,1.49E+12,1.49E+12,1.49E+12,24,42,2,3
43,43,APResp,2,44,43,43,0,1,0,1,a,1,a,1,642,1,5938,1.49E+12,1.49E+12,1.49E+12,25,42,2,1
44,44,APResp,2,45,44,44,0,1,0,3,k,3,k,1,480,1,5938,1.49E+12,1.49E+12,1.49E+12,26,42,2,3
45,45,APResp,2,46,45,45,0,0,1,14,a,1,k,0,573,2,5938,1.49E+12,1.49E+12,1.49E+12,26,42,2,4
46,46,APResp,2,47,46,46,0,1,0,2,s,2,s,1,444,1,5938,1.49E+12,1.49E+12,1.49E+12,27,42,2,2
47,47,APResp,2,48,47,47,0,1,0,1,a,1,a,1,508,1,5938,1.49E+12,1.49E+12,1.49E+12,28,42,2,1
48,48,APResp,2,49,48,48,0,1,0,3,k,3,k,1,719,1,5938,1.49E+12,1.49E+12,1.49E+12,29,42,2,3
49,49,APResp,2,50,49,49,0,1,0,4,l,4,l,1,377,1,5938,1.49E+12,1.49E+12,1.49E+12,30,42,2,4
50,50,APResp,2,51,50,50,0,1,0,2,s,2,s,1,491,1,5938,1.49E+12,1.49E+12,1.49E+12,31,42,2,2
51,51,APResp,2,52,51,51,0,1,0,4,l,4,l,1,547,1,5938,1.49E+12,1.49E+12,1.49E+12,32,42,2,4
52,52,APResp,2,53,52,52,0,1,0,2,s,2,s,1,598,1,5938,1.49E+12,1.49E+12,1.49E+12,33,42,2,2
53,53,APResp,2,54,53,53,0,1,0,4,l,4,l,1,542,1,5938,1.49E+12,1.49E+12,1.49E+12,34,42,2,4
54,54,APResp,2,55,54,54,0,1,0,2,s,2,s,1,456,1,5938,1.49E+12,1.49E+12,1.49E+12,35,42,2,2
55,55,APResp,2,56,55,55,0,1,0,1,a,1,a,1,739,1,5938,1.49E+12,1.49E+12,1.49E+12,36,42,2,1
56,56,APRespITI,2,57,56,56,0,1,0,3,k,3,0,0,739,0,5938,1.49E+12,1.49E+12,1.49E+12,36,42,2,3
57,57,APResp,2,58,57,57,0,1,0,2,s,2,s,1,607,1,5938,1.49E+12,1.49E+12,1.49E+12,37,42,2,2
58,58,APResp,2,59,58,58,0,1,0,4,l,4,l,1,534,1,5938,1.49E+12,1.49E+12,1.49E+12,38,42,2,4
59,59,APResp,2,60,59,59,0,1,0,2,s,2,s,1,608,1,5938,1.49E+12,1.49E+12,1.49E+12,39,42,2,2
60,60,APRespITI,2,61,0,61,1,1,0,1,a,1,0,0,608,0,286503,1.49E+12,1.49E+12,1.49E+12,0,42,0,1
61,61,APResp,2,62,1,62,1,1,0,2,s,2,s,1,634,1,286503,1.49E+12,1.49E+12,1.49E+12,1,42,2,2
62,62,APResp,2,63,2,63,1,1,0,4,l,4,l,1,546,1,286503,1.49E+12,1.49E+12,1.49E+12,2,42,2,4
63,63,APRespITI,2,64,3,64,1,1,0,1,a,1,0,0,546,0,286503,1.49E+12,1.49E+12,1.49E+12,2,42,2,1
64,64,APResp,2,65,4,65,1,1,0,2,s,2,s,1,671,1,286503,1.49E+12,1.49E+12,1.49E+12,3,42,2,2
65,65,APResp,2,66,5,66,1,1,0,4,l,4,l,1,457,1,286503,1.49E+12,1.49E+12,1.49E+12,4,42,2,4
66,66,APResp,2,67,6,67,1,1,0,1,a,1,a,1,628,1,286503,1.49E+12,1.49E+12,1.49E+12,5,42,2,1
67,67,APResp,2,68,7,68,1,1,0,3,k,3,k,1,495,1,286503,1.49E+12,1.49E+12,1.49E+12,6,42,2,3
68,68,APResp,2,69,8,69,1,1,0,1,a,1,k,0,499,2,286503,1.49E+12,1.49E+12,1.49E+12,6,42,2,1
69,69,APResp,2,70,9,70,1,0,1,15,s,2,s,1,628,1,286503,1.49E+12,1.49E+12,1.49E+12,7,42,2,4
70,70,APRespITI,2,71,10,71,1,1,0,3,k,3,0,0,628,0,286503,1.49E+12,1.49E+12,1.49E+12,7,42,2,3
71,71,APResp,2,72,11,72,1,0,1,16,k,3,a,0,616,2,286503,1.49E+12,1.49E+12,1.49E+12,7,42,2,4
72,72,APResp,2,73,12,73,1,1,0,4,l,4,l,1,536,1,286503,1.49E+12,1.49E+12,1.49E+12,8,42,2,4
73,73,APResp,2,74,13,74,1,1,0,2,s,2,s,1,555,1,286503,1.49E+12,1.49E+12,1.49E+12,9,42,2,2
74,74,APResp,2,75,14,75,1,0,1,10,l,4,l,1,497,1,286503,1.49E+12,1.49E+12,1.49E+12,10,42,2,2
75,75,APResp,2,76,15,76,1,1,0,4,l,4,l,1,513,1,286503,1.49E+12,1.49E+12,1.49E+12,11,42,2,4
76,76,APResp,2,77,16,77,1,0,1,8,a,1,a,1,683,1,286503,1.49E+12,1.49E+12,1.49E+12,12,42,2,2
77,77,APResp,2,78,17,78,1,1,0,3,k,3,k,1,597,1,286503,1.49E+12,1.49E+12,1.49E+12,13,42,2,3
78,78,APResp,2,79,18,79,1,1,0,2,s,2,s,1,739,1,286503,1.49E+12,1.49E+12,1.49E+12,14,42,2,2
79,79,APResp,2,80,19,80,1,1,0,3,k,3,k,1,569,1,286503,1.49E+12,1.49E+12,1.49E+12,15,42,2,3
80,80,APResp,2,81,20,81,1,1,0,1,a,1,k,0,652,2,286503,1.49E+12,1.49E+12,1.49E+12,15,42,2,1
81,81,APResp,2,82,21,82,1,1,0,2,s,2,s,1,573,1,286503,1.49E+12,1.49E+12,1.49E+12,16,42,2,2
82,82,APRespITI,2,83,22,83,1,1,0,3,k,3,0,0,573,0,286503,1.49E+12,1.49E+12,1.49E+12,16,42,2,3
83,83,APResp,2,84,23,84,1,1,0,1,a,1,a,1,653,1,286503,1.49E+12,1.49E+12,1.49E+12,17,42,2,1
84,84,APResp,2,85,24,85,1,1,0,2,s,2,s,1,583,1,286503,1.49E+12,1.49E+12,1.49E+12,18,42,2,2
85,85,APResp,2,86,25,86,1,0,1,13,l,4,l,1,533,1,286503,1.49E+12,1.49E+12,1.49E+12,19,42,2,3
86,86,APResp,2,87,26,87,1,1,0,4,l,4,l,1,560,1,286503,1.49E+12,1.49E+12,1.49E+12,20,42,2,4
87,87,APResp,2,88,27,88,1,0,1,9,k,3,k,1,615,1,286503,1.49E+12,1.49E+12,1.49E+12,21,42,2,2
88,88,APResp,2,89,28,89,1,1,0,1,a,1,a,1,527,1,286503,1.49E+12,1.49E+12,1.49E+12,22,42,2,1
89,89,APResp,2,90,29,90,1,1,0,4,l,4,l,1,493,1,286503,1.49E+12,1.49E+12,1.49E+12,23,42,2,4
90,90,APResp,2,91,30,91,1,1,0,2,s,2,s,1,577,1,286503,1.49E+12,1.49E+12,1.49E+12,24,42,2,2
91,91,APResp,2,92,31,92,1,1,0,1,a,1,a,1,671,1,286503,1.49E+12,1.49E+12,1.49E+12,25,42,2,1
92,92,APResp,2,93,32,93,1,0,1,7,l,4,l,1,486,1,286503,1.49E+12,1.49E+12,1.49E+12,26,42,2,1
93,93,APResp,2,94,33,94,1,1,0,3,k,3,k,1,536,1,286503,1.49E+12,1.49E+12,1.49E+12,27,42,2,3
94,94,APResp,2,95,34,95,1,0,1,14,a,1,a,1,653,1,286503,1.49E+12,1.49E+12,1.49E+12,28,42,2,4
95,95,APResp,2,96,35,96,1,1,0,2,s,2,s,1,506,1,286503,1.49E+12,1.49E+12,1.49E+12,29,42,2,2
96,96,APResp,2,97,36,97,1,0,1,6,k,3,k,1,567,1,286503,1.49E+12,1.49E+12,1.49E+12,30,42,2,1
97,97,APResp,2,98,37,98,1,1,0,2,s,2,s,1,660,1,286503,1.49E+12,1.49E+12,1.49E+12,31,42,2,2
98,98,APResp,2,99,38,99,1,1,0,4,l,4,l,1,485,1,286503,1.49E+12,1.49E+12,1.49E+12,32,42,2,4
99,99,APResp,2,100,39,100,1,1,0,3,k,3,k,1,679,1,286503,1.49E+12,1.49E+12,1.49E+12,33,42,2,3
100,100,APResp,2,101,40,101,1,1,0,4,l,4,l,1,504,1,286503,1.49E+12,1.49E+12,1.49E+12,34,42,2,4
101,101,APRespITI,2,102,41,102,1,0,1,11,a,1,0,0,504,0,286503,1.49E+12,1.49E+12,1.49E+12,34,42,2,3
102,102,APResp,2,103,42,103,1,1,0,1,a,1,a,1,580,1,286503,1.49E+12,1.49E+12,1.49E+12,35,42,2,1
103,103,APResp,2,104,43,104,1,0,1,5,s,2,s,1,567,1,286503,1.49E+12,1.49E+12,1.49E+12,36,42,2,1
104,104,APResp,2,105,44,105,1,1,0,4,l,4,l,1,501,1,286503,1.49E+12,1.49E+12,1.49E+12,37,42,2,4
105,105,APResp,2,106,45,106,1,1,0,2,s,2,s,1,539,1,286503,1.49E+12,1.49E+12,1.49E+12,38,42,2,2
106,106,APResp,2,107,46,107,1,1,0,4,l,4,l,1,524,1,286503,1.49E+12,1.49E+12,1.49E+12,39,42,2,4
107,107,APResp,2,108,47,108,1,1,0,3,k,3,k,1,630,1,286503,1.49E+12,1.49E+12,1.49E+12,40,42,2,3
108,108,APResp,2,109,48,109,1,1,0,2,s,2,s,1,569,1,286503,1.49E+12,1.49E+12,1.49E+12,41,42,2,2
109,109,APResp,2,110,49,110,1,1,0,4,l,4,l,1,484,1,286503,1.49E+12,1.49E+12,1.49E+12,42,42,2,4
110,110,APResp,2,111,50,111,1,1,0,1,a,1,a,0,755,1,286503,1.49E+12,1.49E+12,1.49E+12,43,42,2,1
111,111,APResp,2,112,51,112,1,0,1,12,s,2,s,1,561,1,286503,1.49E+12,1.49E+12,1.49E+12,44,42,2,3
112,112,APResp,2,113,52,113,1,1,0,4,l,4,l,1,385,1,286503,1.49E+12,1.49E+12,1.49E+12,45,42,2,4
113,113,APResp,2,114,53,114,1,1,0,2,s,2,s,1,528,1,286503,1.49E+12,1.49E+12,1.49E+12,46,42,2,2
114,114,APResp,2,115,54,115,1,1,0,1,a,1,a,1,593,1,286503,1.49E+12,1.49E+12,1.49E+12,47,42,2,1
115,115,APResp,2,116,55,116,1,1,0,3,k,3,k,1,704,1,286503,1.49E+12,1.49E+12,1.49E+12,48,42,2,3
116,116,APResp,2,117,56,117,1,1,0,1,a,1,a,1,733,1,286503,1.49E+12,1.49E+12,1.49E+12,49,42,2,1
117,117,APResp,2,118,57,118,1,1,0,3,k,3,k,1,629,1,286503,1.49E+12,1.49E+12,1.49E+12,50,42,2,3
118,118,APResp,2,119,58,119,1,1,0,3,k,3,k,1,638,1,286503,1.49E+12,1.49E+12,1.49E+12,51,42,1,3
119,119,APResp,2,120,59,120,1,1,0,2,s,2,s,1,600,1,286503,1.49E+12,1.49E+12,1.49E+12,52,42,2,2
120,120,APResp,2,121,0,122,2,1,0,2,s,2,s,1,597,1,566816,1.49E+12,1.49E+12,1.49E+12,1,42,0,2
121,121,APResp,2,122,1,123,2,1,0,3,k,3,k,1,606,1,566816,1.49E+12,1.49E+12,1.49E+12,2,42,2,3
122,122,APResp,2,123,2,124,2,1,0,2,s,2,s,1,531,1,566816,1.49E+12,1.49E+12,1.49E+12,3,42,2,2
123,123,APResp,2,124,3,125,2,0,1,16,k,3,k,1,548,1,566816,1.49E+12,1.49E+12,1.49E+12,4,42,2,4
124,124,APResp,2,125,4,126,2,0,1,14,a,1,a,1,466,1,566816,1.49E+12,1.49E+12,1.49E+12,5,42,2,4
125,125,APResp,2,126,5,127,2,1,0,3,k,3,k,1,645,1,566816,1.49E+12,1.49E+12,1.49E+12,6,42,2,3
126,126,APResp,2,127,6,128,2,0,1,8,a,1,a,1,578,1,566816,1.49E+12,1.49E+12,1.49E+12,7,42,2,2
127,127,APResp,2,128,7,129,2,1,0,3,k,3,k,1,635,1,566816,1.49E+12,1.49E+12,1.49E+12,8,42,2,3
128,128,APResp,2,129,8,130,2,0,1,12,s,2,s,1,570,1,566816,1.49E+12,1.49E+12,1.49E+12,9,42,2,3
129,129,APResp,2,130,9,131,2,1,0,2,s,2,s,1,607,1,566816,1.49E+12,1.49E+12,1.49E+12,10,42,2,2
130,130,APResp,2,131,10,132,2,1,0,4,l,4,l,1,492,1,566816,1.49E+12,1.49E+12,1.49E+12,11,42,2,4
131,131,APResp,2,132,11,133,2,1,0,3,k,3,k,1,561,1,566816,1.49E+12,1.49E+12,1.49E+12,12,42,2,3
132,132,APResp,2,133,12,134,2,1,0,1,a,1,a,1,591,1,566816,1.49E+12,1.49E+12,1.49E+12,13,42,2,1
133,133,APResp,2,134,13,135,2,1,0,2,s,2,s,1,597,1,566816,1.49E+12,1.49E+12,1.49E+12,14,42,2,2
134,134,APResp,2,135,14,136,2,1,0,4,l,4,l,1,429,1,566816,1.49E+12,1.49E+12,1.49E+12,15,42,2,4
135,135,APResp,2,136,15,137,2,0,1,13,l,4,l,1,560,1,566816,1.49E+12,1.49E+12,1.49E+12,16,42,2,3
136,136,APResp,2,137,16,138,2,1,0,4,l,4,l,1,539,1,566816,1.49E+12,1.49E+12,1.49E+12,17,42,2,4
137,137,APResp,2,138,17,139,2,1,0,3,k,3,k,1,655,1,566816,1.49E+12,1.49E+12,1.49E+12,18,42,2,3
138,138,APResp,2,139,18,140,2,1,0,1,a,1,a,1,538,1,566816,1.49E+12,1.49E+12,1.49E+12,19,42,2,1
139,139,APResp,2,140,19,141,2,1,0,4,l,4,l,1,572,1,566816,1.49E+12,1.49E+12,1.49E+12,20,42,2,4
140,140,APResp,2,141,20,142,2,1,0,1,a,1,a,1,516,1,566816,1.49E+12,1.49E+12,1.49E+12,21,42,2,1
141,141,APResp,2,142,21,143,2,1,0,3,k,3,k,1,708,1,566816,1.49E+12,1.49E+12,1.49E+12,22,42,2,3
142,142,APResp,2,143,22,144,2,0,1,11,a,1,a,1,640,1,566816,1.49E+12,1.49E+12,1.49E+12,23,42,2,3
143,143,APResp,2,144,23,145,2,0,1,10,l,4,l,1,485,1,566816,1.49E+12,1.49E+12,1.49E+12,24,42,2,2
144,144,APResp,2,145,24,146,2,1,0,4,l,4,l,1,506,1,566816,1.49E+12,1.49E+12,1.49E+12,25,42,2,4
145,145,APResp,2,146,25,147,2,1,0,1,a,1,a,1,598,1,566816,1.49E+12,1.49E+12,1.49E+12,26,42,2,1
146,146,APResp,2,147,26,148,2,0,1,5,s,2,s,1,483,1,566816,1.49E+12,1.49E+12,1.49E+12,27,42,2,1
147,147,APResp,2,148,27,149,2,1,0,3,k,3,k,1,625,1,566816,1.49E+12,1.49E+12,1.49E+12,28,42,2,3
148,148,APResp,2,149,28,150,2,1,0,1,a,1,a,1,607,1,566816,1.49E+12,1.49E+12,1.49E+12,29,42,2,1
149,149,APResp,2,150,29,151,2,1,0,4,l,4,l,1,522,1,566816,1.49E+12,1.49E+12,1.49E+12,30,42,2,4
150,150,APResp,2,151,30,152,2,0,1,9,k,3,k,1,572,1,566816,1.49E+12,1.49E+12,1.49E+12,31,42,2,2
151,151,APResp,2,152,31,153,2,1,0,4,l,4,l,1,547,1,566816,1.49E+12,1.49E+12,1.49E+12,32,42,2,4
152,152,APResp,2,153,32,154,2,1,0,1,a,1,a,1,549,1,566816,1.49E+12,1.49E+12,1.49E+12,33,42,2,1
153,153,APResp,2,154,33,155,2,0,1,6,k,3,k,1,726,1,566816,1.49E+12,1.49E+12,1.49E+12,34,42,2,1
154,154,APResp,2,155,34,156,2,1,0,1,a,1,a,1,593,1,566816,1.49E+12,1.49E+12,1.49E+12,35,42,2,1
155,155,APResp,2,156,35,157,2,1,0,4,l,4,l,1,521,1,566816,1.49E+12,1.49E+12,1.49E+12,36,42,2,4
156,156,APResp,2,157,36,158,2,1,0,3,k,3,l,0,540,2,566816,1.49E+12,1.49E+12,1.49E+12,36,42,2,3
157,157,APResp,2,158,37,159,2,1,0,1,a,1,a,1,653,1,566816,1.49E+12,1.49E+12,1.49E+12,37,42,2,1
158,158,APResp,2,159,38,160,2,1,0,2,s,2,s,1,662,1,566816,1.49E+12,1.49E+12,1.49E+12,38,42,2,2
159,159,APResp,2,160,39,161,2,1,0,3,k,3,k,1,610,1,566816,1.49E+12,1.49E+12,1.49E+12,39,42,2,3
160,160,APResp,2,161,40,162,2,1,0,2,s,2,s,1,631,1,566816,1.49E+12,1.49E+12,1.49E+12,40,42,2,2
161,161,APResp,2,162,41,163,2,1,0,1,a,1,a,1,575,1,566816,1.49E+12,1.49E+12,1.49E+12,41,42,2,1
162,162,APResp,2,163,42,164,2,1,0,2,s,2,s,1,570,1,566816,1.49E+12,1.49E+12,1.49E+12,42,42,2,2
163,163,APResp,2,164,43,165,2,0,1,15,s,2,s,1,577,1,566816,1.49E+12,1.49E+12,1.49E+12,43,42,2,4
164,164,APResp,2,165,44,166,2,1,0,3,k,3,k,1,635,1,566816,1.49E+12,1.49E+12,1.49E+12,44,42,2,3
165,165,APResp,2,166,45,167,2,1,0,2,s,2,s,1,612,1,566816,1.49E+12,1.49E+12,1.49E+12,45,42,2,2
166,166,APResp,2,167,46,168,2,0,1,7,l,4,l,1,540,1,566816,1.49E+12,1.49E+12,1.49E+12,46,42,2,1
167,167,APResp,2,168,47,169,2,1,0,1,a,1,a,1,745,1,566816,1.49E+12,1.49E+12,1.49E+12,47,42,2,1
168,168,APResp,2,169,48,170,2,1,0,4,l,4,l,1,513,1,566816,1.49E+12,1.49E+12,1.49E+12,48,42,2,4
169,169,APResp,2,170,49,171,2,1,0,3,k,3,k,1,691,1,566816,1.49E+12,1.49E+12,1.49E+12,49,42,2,3
170,170,APResp,2,171,50,172,2,1,0,2,s,2,s,1,658,1,566816,1.49E+12,1.49E+12,1.49E+12,50,42,2,2
171,171,APResp,2,172,51,173,2,1,0,4,l,4,l,1,554,1,566816,1.49E+12,1.49E+12,1.49E+12,51,42,2,4
172,172,APResp,2,173,52,174,2,1,0,3,k,3,k,1,583,1,566816,1.49E+12,1.49E+12,1.49E+12,52,42,2,3
173,173,APResp,2,174,53,175,2,1,0,2,s,2,s,1,461,1,566816,1.49E+12,1.49E+12,1.49E+12,53,42,2,2
174,174,APResp,2,175,54,176,2,1,0,1,a,1,a,1,553,1,566816,1.49E+12,1.49E+12,1.49E+12,54,42,2,1
175,175,APResp,2,176,55,177,2,1,0,4,l,4,l,1,622,1,566816,1.49E+12,1.49E+12,1.49E+12,55,42,2,4
176,176,APRespITI,2,177,56,178,2,1,0,1,a,1,0,0,622,0,566816,1.49E+12,1.49E+12,1.49E+12,55,42,2,1
177,177,APResp,2,178,57,179,2,1,0,2,s,2,s,1,564,1,566816,1.49E+12,1.49E+12,1.49E+12,56,42,2,2
178,178,APResp,2,179,58,180,2,1,0,4,l,4,l,1,536,1,566816,1.49E+12,1.49E+12,1.49E+12,57,42,2,4
179,179,APResp,2,180,59,181,2,1,0,3,k,3,k,1,578,1,566816,1.49E+12,1.49E+12,1.49E+12,58,42,2,3
180,180,APResp,2,181,0,183,3,1,0,3,k,3,k,1,686,1,911725,1.49E+12,1.49E+12,1.49E+12,1,42,0,3
181,181,APResp,2,182,1,184,3,0,1,14,a,1,a,1,475,1,911725,1.49E+12,1.49E+12,1.49E+12,2,42,2,4
182,182,APResp,2,183,2,185,3,1,0,4,l,4,l,1,404,1,911725,1.49E+12,1.49E+12,1.49E+12,3,42,2,4
183,183,APResp,2,184,3,186,3,0,1,9,k,3,k,1,626,1,911725,1.49E+12,1.49E+12,1.49E+12,4,42,2,2
184,184,APResp,2,185,4,187,3,1,0,1,a,1,a,1,533,1,911725,1.49E+12,1.49E+12,1.49E+12,5,42,2,1
185,185,APResp,2,186,5,188,3,1,0,4,l,4,l,1,562,1,911725,1.49E+12,1.49E+12,1.49E+12,6,42,2,4
186,186,APResp,2,187,6,189,3,1,0,1,a,1,a,1,694,1,911725,1.49E+12,1.49E+12,1.49E+12,7,42,2,1
187,187,APResp,2,188,7,190,3,1,0,4,l,4,l,1,596,1,911725,1.49E+12,1.49E+12,1.49E+12,8,42,2,4
188,188,APResp,2,189,8,191,3,1,0,1,a,1,a,1,648,1,911725,1.49E+12,1.49E+12,1.49E+12,9,42,2,1
189,189,APResp,2,190,9,192,3,1,0,3,k,3,k,1,666,1,911725,1.49E+12,1.49E+12,1.49E+12,10,42,2,3
190,190,APResp,2,191,10,193,3,1,0,2,s,2,s,1,622,1,911725,1.49E+12,1.49E+12,1.49E+12,11,42,2,2
191,191,APResp,2,192,11,194,3,1,0,4,l,4,l,1,497,1,911725,1.49E+12,1.49E+12,1.49E+12,12,42,2,4
192,192,APResp,2,193,12,195,3,0,1,16,k,3,k,1,553,1,911725,1.49E+12,1.49E+12,1.49E+12,13,42,2,4
193,193,APResp,2,194,13,196,3,1,0,1,a,1,a,1,519,1,911725,1.49E+12,1.49E+12,1.49E+12,14,42,2,1
194,194,APResp,2,195,14,197,3,1,0,3,k,3,k,1,655,1,911725,1.49E+12,1.49E+12,1.49E+12,15,42,2,3
195,195,APResp,2,196,15,198,3,1,0,2,s,2,s,1,600,1,911725,1.49E+12,1.49E+12,1.49E+12,16,42,2,2
196,196,APResp,2,197,16,199,3,1,0,3,k,3,k,1,624,1,911725,1.49E+12,1.49E+12,1.49E+12,17,42,2,3
197,197,APResp,2,198,17,200,3,1,0,2,s,2,s,1,625,1,911725,1.49E+12,1.49E+12,1.49E+12,18,42,2,2
198,198,APResp,2,199,18,201,3,0,1,13,l,4,l,1,469,1,911725,1.49E+12,1.49E+12,1.49E+12,19,42,2,3
199,199,APResp,2,200,19,202,3,0,1,8,a,1,a,1,622,1,911725,1.49E+12,1.49E+12,1.49E+12,20,42,2,2
200,200,APResp,2,201,20,203,3,1,0,2,s,2,s,1,605,1,911725,1.49E+12,1.49E+12,1.49E+12,21,42,2,2
201,201,APResp,2,202,21,204,3,1,0,4,l,4,l,1,545,1,911725,1.49E+12,1.49E+12,1.49E+12,22,42,2,4
202,202,APResp,2,203,22,205,3,1,0,2,s,2,s,1,621,1,911725,1.49E+12,1.49E+12,1.49E+12,23,42,2,2
203,203,APResp,2,204,23,206,3,0,1,7,l,4,l,1,538,1,911725,1.49E+12,1.49E+12,1.49E+12,24,42,2,1
204,204,APResp,2,205,24,207,3,1,0,1,a,1,a,1,537,1,911725,1.49E+12,1.49E+12,1.49E+12,25,42,2,1
205,205,APResp,2,206,25,208,3,1,0,2,s,2,s,1,526,1,911725,1.49E+12,1.49E+12,1.49E+12,26,42,2,2
206,206,APResp,2,207,26,209,3,1,0,3,k,3,k,1,567,1,911725,1.49E+12,1.49E+12,1.49E+12,27,42,2,3
207,207,APResp,2,208,27,210,3,1,0,4,l,4,l,1,547,1,911725,1.49E+12,1.49E+12,1.49E+12,28,42,2,4
208,208,APResp,2,209,28,211,3,0,1,12,s,2,s,1,610,1,911725,1.49E+12,1.49E+12,1.49E+12,29,42,2,3
209,209,APResp,2,210,29,212,3,0,1,5,s,2,s,1,604,1,911725,1.49E+12,1.49E+12,1.49E+12,30,42,2,1
210,210,APResp,2,211,30,213,3,1,0,1,a,1,a,1,632,1,911725,1.49E+12,1.49E+12,1.49E+12,31,42,2,1
211,211,APResp,2,212,31,214,3,1,0,2,s,2,s,1,608,1,911725,1.49E+12,1.49E+12,1.49E+12,32,42,2,2
212,212,APResp,2,213,32,215,3,1,0,3,k,3,k,1,501,1,911725,1.49E+12,1.49E+12,1.49E+12,33,42,2,3
213,213,APResp,2,214,33,216,3,1,0,2,s,2,s,1,748,1,911725,1.49E+12,1.49E+12,1.49E+12,34,42,2,2
214,214,APResp,2,215,34,217,3,1,0,1,a,1,a,1,479,1,911725,1.49E+12,1.49E+12,1.49E+12,35,42,2,1
215,215,APResp,2,216,35,218,3,0,1,11,a,1,a,1,712,1,911725,1.49E+12,1.49E+12,1.49E+12,36,42,2,3
216,216,APResp,2,217,36,219,3,1,0,1,a,1,a,1,634,1,911725,1.49E+12,1.49E+12,1.49E+12,37,42,2,1
217,217,APResp,2,218,37,220,3,0,1,6,k,3,k,1,665,1,911725,1.49E+12,1.49E+12,1.49E+12,38,42,2,1
218,218,APResp,2,219,38,221,3,0,1,10,l,4,l,1,566,1,911725,1.49E+12,1.49E+12,1.49E+12,39,42,2,2
219,219,APResp,2,220,39,222,3,1,0,3,k,3,k,1,537,1,911725,1.49E+12,1.49E+12,1.49E+12,40,42,2,3
220,220,APResp,2,221,40,223,3,1,0,4,l,4,l,1,519,1,911725,1.49E+12,1.49E+12,1.49E+12,41,42,2,4
221,221,APResp,2,222,41,224,3,1,0,3,k,3,k,1,617,1,911725,1.49E+12,1.49E+12,1.49E+12,42,42,2,3
222,222,APResp,2,223,42,225,3,1,0,1,a,1,a,1,516,1,911725,1.49E+12,1.49E+12,1.49E+12,43,42,2,1
223,223,APResp,2,224,43,226,3,1,0,2,s,2,s,1,539,1,911725,1.49E+12,1.49E+12,1.49E+12,44,42,2,2
224,224,APResp,2,225,44,227,3,1,0,3,k,3,k,1,621,1,911725,1.49E+12,1.49E+12,1.49E+12,45,42,2,3
225,225,APResp,2,226,45,228,3,1,0,1,a,1,a,1,605,1,911725,1.49E+12,1.49E+12,1.49E+12,46,42,2,1
226,226,APResp,2,227,46,229,3,1,0,3,k,3,k,1,554,1,911725,1.49E+12,1.49E+12,1.49E+12,47,42,2,3
227,227,APResp,2,228,47,230,3,1,0,1,a,1,a,1,655,1,911725,1.49E+12,1.49E+12,1.49E+12,48,42,2,1
228,228,APResp,2,229,48,231,3,1,0,2,s,2,s,1,514,1,911725,1.49E+12,1.49E+12,1.49E+12,49,42,2,2
229,229,APResp,2,230,49,232,3,0,1,15,s,2,s,1,536,1,911725,1.49E+12,1.49E+12,1.49E+12,50,42,2,4
230,230,APResp,2,231,50,233,3,1,0,2,s,2,s,1,618,1,911725,1.49E+12,1.49E+12,1.49E+12,51,42,2,2
231,231,APResp,2,232,51,234,3,1,0,4,l,4,l,1,553,1,911725,1.49E+12,1.49E+12,1.49E+12,52,42,2,4
232,232,APResp,2,233,52,235,3,1,0,3,k,3,k,1,548,1,911725,1.49E+12,1.49E+12,1.49E+12,53,42,2,3
233,233,APResp,2,234,53,236,3,1,0,4,l,4,l,1,566,1,911725,1.49E+12,1.49E+12,1.49E+12,54,42,2,4
234,234,APResp,2,235,54,237,3,1,0,2,s,2,s,1,703,1,911725,1.49E+12,1.49E+12,1.49E+12,55,42,2,2
235,235,APResp,2,236,55,238,3,1,0,1,a,1,a,1,541,1,911725,1.49E+12,1.49E+12,1.49E+12,56,42,2,1
236,236,APResp,2,237,56,239,3,1,0,4,l,4,l,1,570,1,911725,1.49E+12,1.49E+12,1.49E+12,57,42,2,4
0,0,APRespITI,1,1,0,0,0,1,0,2,s,2,0,0,,0,5246,1.49E+12,1.49E+12,,0,43,0,2
1,1,APResp,1,2,1,1,0,1,0,2,s,2,k,0,658,2,5246,1.49E+12,1.49E+12,1.49E+12,0,43,1,2
2,2,APRespITI,1,3,2,2,0,1,0,1,a,1,0,0,658,0,5246,1.49E+12,1.49E+12,1.49E+12,0,43,2,1
